Distance (mm),T (C),P (atm),Ar,He,Ne,N2,CH4(1),CO2(2),H2O(3),H2(4),CO(5),C2H6(6),site(7),HX(8),CO2X(9),OX(10),OCX(11),HOX(12),H2OX(13),CX(14),CHX(15),CH2X(16),CH3X(17),CH4X(18),HOCXO(19),CXHO(20),HCOOX(21),CXOH(22),HCXOH(23),H2CXOH(24),C2H6X(25),C2H5X(26),CHCH3X(27),CXCH3(28),CXCH2(29),CXHCH2(30),CH3CXO(31)
56.0,319.85,1.184307920059216,0.20197627611501098,0.0,0.0,0.0,0.0049406902468821096,0.1566401254340044,0.009881585745541942,0.6265611172677444,2.0517048835474523e-07,2.0327625729444846e-11,0.5758037253623863,0.06349862071139442,6.747281810568913e-08,0.003878956138608942,0.35665332347624074,8.535098088942962e-09,1.3399184633784264e-06,4.601471270455436e-11,8.024707042624198e-07,1.6717020646687645e-11,1.8222960672745083e-08,0.0001627896185417083,2.748974001957815e-10,2.617586457631385e-07,2.2255277881118128e-12,8.182986465803379e-08,2.8993881058293597e-13,4.106650882396807e-09,2.2090972002660379e-13,6.336398503926175e-16,7.038171999096454e-18,3.730186549768026e-11,3.768584206987454e-14,2.4643667320906316e-21,8.84246685294383e-22
56.5,319.85,1.1843079200592155,0.20201499174805013,0.0,0.0,0.0,0.005037479327850492,0.15657430751095616,0.010075165257615913,0.6262978496170197,2.0651736691470966e-07,2.1140746179098337e-11,0.575550293731017,0.06345733682300533,6.74147841821735e-08,0.0038585103999836732,0.3569653304500224,8.487668715327696e-09,1.3655660565820486e-06,4.661558318262246e-11,8.127790214335667e-07,1.692822393813872e-11,1.857567704159398e-08,0.00016590564420828122,2.751439209674298e-10,2.63305706771656e-07,2.2231463961382938e-12,8.231358355798473e-08,2.9159143930403057e-13,4.129190725956302e-09,2.2964515321424086e-13,6.588342277013293e-16,7.298044726232251e-18,3.8687284591268786e-11,3.9093736364230544e-14,2.555895149463611e-21,9.09488814807506e-22
57.0,319.85,1.1843079200592157,0.20205348474970306,0.0,0.0,0.0,0.0051337118303349935,0.15650886807153036,0.010267631602497843,0.6260360958699842,2.0785398416940442e-07,2.1965349726904906e-11,0.575300735342696,0.06341656550974063,6.735739155185324e-08,0.0038384531328836337,0.35727258334507933,8.441142244883118e-09,1.3910490992055438e-06,4.7214557072495975e-11,8.230508287390294e-07,1.7138596542936606e-11,1.8926280779960637e-08,0.00016900167801902813,2.753865058123306e-10,2.6483959953470475e-07,2.2207895389918166e-12,8.279318513482558e-08,2.9322910706430917e-13,4.1515137532710454e-09,2.384990957287089e-13,6.843784631392696e-16,7.561323865297393e-18,4.00913002603929e-11,4.0520971234200335e-14,2.6486521590516026e-21,9.348644725515257e-22
57.5,319.85,1.184307920059215,0.20209175941912363,0.0,0.0,0.0,0.005229398502216531,0.1564437998069517,0.010459006276166444,0.6257758267921901,2.091805503248383e-07,2.2801271642935374e-11,0.5750549401483401,0.06337629284525503,6.730062341162944e-08,0.0038187719307148735,0.3575752181306072,8.395489708372665e-09,1.4163709541220037e-06,4.781166290297026e-11,8.332866618861491e-07,1.7348150449891814e-11,1.9274815537793586e-08,0.00017207812854156461,2.7562526627003596e-10,2.663605997018364e-07,2.218456592721331e-12,8.326875557642616e-08,2.9485212746151625e-13,4.173624522737607e-09,2.474697309269592e-13,7.102674889918998e-16,7.827967381991984e-18,4.1513697293062145e-11,4.196733720782314e-14,2.7426235427649425e-21,9.603707377295693e-22
58.0,319.85,1.184307920059216,0.20212981991685933,0.0,0.0,0.0,0.005324549744860423,0.15637909564408078,0.010649310081563886,0.625517014091718,2.1049726914868907e-07,2.3648352176097375e-11,0.5748128025394088,0.0633365054541932,6.724446361232544e-08,0.0037994549318662715,0.35787336525319,8.350683415493111e-09,1.4415348708125601e-06,4.8406928640270185e-11,8.434870458085643e-07,1.7556897402462673e-11,1.9621323489507842e-08,0.00017513539056706397,2.7586030943050347e-10,2.67868974280532e-07,2.2161469573191447e-12,8.374037836850801e-08,2.964608042382782e-13,4.195527449135211e-09,2.5655529916826493e-13,7.364963963783553e-16,8.097934428870008e-18,4.2954266563306984e-11,4.343263075934997e-14,2.8377954845900126e-21,9.860047983163023e-22
58.5,319.85,1.1843079200592155,0.2021676702709783,0.0,0.0,0.0,0.005419175628443296,0.15631474873501117,0.010838563159227814,0.6252596303774947,2.1180433822618487e-07,2.4506436336744538e-11,0.5745742211188425,0.06329719048408008,6.718889662564855e-08,0.0037804907896504814,0.3581671499234061,8.306696883968569e-09,1.4665439905785601e-06,4.900038169738885e-11,8.53652494862451e-07,1.776484890357174e-11,1.9965845401898735e-08,0.0001781738457438822,2.760917381636537e-10,2.693649819883944e-07,2.2138600555208494e-12,8.420813440476739e-08,2.9805543168478674e-13,4.217226809509563e-09,2.6575409524966703e-13,7.630604281138168e-16,8.371185297866522e-18,4.4412804788281366e-11,4.491665407241782e-14,2.9341545545421548e-21,1.0117639457641365e-21
59.00000000000001,319.85,1.1843079200592155,0.20220531438285205,0.0,0.0,0.0,0.005513285906389055,0.15625075244721415,0.011026785016207411,0.6250036491200128,2.1310194914176216e-07,2.5375373691072158e-11,0.5743390984989362,0.06325833558035068,6.713390751464296e-08,0.003761868643791558,0.35845669237082195,8.26350477237466e-09,1.4914013514845983e-06,4.959204893864071e-11,8.637835129380979e-07,1.7972016218632012e-11,2.030842069844451e-08,0.0001811938631773889,2.7631965122925995e-10,2.708488735151757e-07,2.211595331727291e-12,8.46721020688096e-08,2.9963629494105845e-13,4.238726747625555e-09,2.750644659906161e-13,7.899549719868227e-16,8.647681374967202e-18,4.588911429624261e-11,4.6419214813743947e-14,3.0316876933370973e-21,1.0376455698142821e-21
59.50000000000001,319.85,1.1843079200592157,0.20224275603262623,0.0,0.0,0.0,0.005606890029065248,0.15618710035425937,0.011213994553417019,0.6247490446140893,2.1439028779027384e-07,2.6255018167342517e-11,0.5741073410832586,0.06321992885976921,6.707948190264572e-08,0.003743578094724643,0.3587421081137918,8.221082819487835e-09,1.5161098929523675e-06,5.018195669593571e-11,8.738805937742543e-07,1.8178410382761035e-11,2.0649087519174362e-08,0.00018419579998872634,2.7654414361389445e-10,2.7232089193435923e-07,2.2093522508824795e-12,8.513235736283348e-08,3.0120367046400054e-13,4.2600312807439895e-09,2.8448480794682427e-13,8.171755543952524e-16,8.927385097599503e-18,4.7383002808523286e-11,4.7940125920533186e-14,3.130382197986838e-21,1.0636471540504347e-21
60.0,319.85,1.1843079200592157,0.20227999888439227,0.0,0.0,0.0,0.005699997156706966,0.15612378622701772,0.011400210091494131,0.6244957919437091,2.1566953455254103e-07,2.7145227872423274e-11,0.5738788588867186,0.06318195888820005,6.702560594699703e-08,0.0037256091787086732,0.35902350818597034,8.179407785684405e-09,1.5406724601573374e-06,5.0770130775137414e-11,8.839442210984873e-07,1.8384042204347554e-11,2.0987882777916463e-08,0.0001871800018488266,2.7676530664232636e-10,2.737812729526693e-07,2.2071302975144332e-12,8.558897398565048e-08,3.0275782631452744e-13,4.281144303841634e-09,2.9401356526049786e-13,8.447178343622883e-16,9.210259913779274e-18,4.88942832303892e-11,4.947920539645285e-14,3.230225707982558e-21,1.08976627133183e-21
60.5,319.85,1.1843079200592155,0.20231704649107957,0.0,0.0,0.0,0.005792616171623607,0.15606080402531922,0.011585449395260366,0.6242438669488068,2.169398644696487e-07,2.804586491797707e-11,0.5736535653648295,0.06314441465952927,6.697226631411445e-08,0.0037079523445735494,0.35930099935087234,8.138457398202323e-09,1.5650918081777638e-06,5.135659646327328e-11,8.939748687812877e-07,1.858892226887996e-11,2.1324842216245718e-08,0.00019014680348170414,2.769832280941377e-10,2.752302451558583e-07,2.2049289748259728e-12,8.604202340954076e-08,3.0429902244006903e-13,4.302069593759032e-09,3.036492276268766e-13,8.72577597875521e-16,9.496270243205375e-18,5.0422773451831096e-11,5.103627611726092e-14,3.3312061921338336e-21,1.1160005794868452e-21
61.0,319.85,1.1843079200592155,0.2023539022990955,0.0,0.0,0.0,0.005884755689841364,0.15599814789010896,0.011769729696922955,0.623993246193627,2.182014475727883e-07,2.8956795256718283e-11,0.5734313772203863,0.06310728557221541,6.691945015223417e-08,0.0036905984330682217,0.35957468433882134,8.098210302395896e-09,1.589370605832071e-06,5.1941378548950844e-11,9.039730012187428e-07,1.879306094749815e-11,2.1660000453568498e-08,0.0001930965291320506,2.7719799258872224e-10,2.766680304346106e-07,2.202747803713172e-12,8.64915750134099e-08,3.0582751115559744e-13,4.3228108161483855e-09,3.133903283635117e-13,9.007507525111665e-16,9.785381440834242e-18,5.1968296161152944e-11,5.2611165649021824e-14,3.433311936253266e-21,1.1423478178244059e-21
61.5,319.85,1.184307920059215,0.2023905696527146,0.0,0.0,0.0,0.005976424072046975,0.15593581213595512,0.011953067718019907,0.6237439069369368,2.194544489384748e-07,2.9877888526453246e-11,0.5732122142735495,0.06307056141295031,6.686714507177905e-08,0.003673538655690851,0.359844662013918,8.058646012027257e-09,1.6135114394425438e-06,5.252450132186568e-11,9.139390733502545e-07,1.8996468397935764e-11,2.199339103606737e-08,0.00019602949302156315,2.7740968151088556e-10,2.780948440861706e-07,2.2005863220400024e-12,8.693769611457819e-08,3.073435372656322e-13,4.34337152733479e-09,3.232354426015019e-13,9.292333223989867e-16,1.0077559761397338e-17,5.3530678663200113e-11,5.4203706070658865e-14,3.536531531147588e-21,1.168805802955038e-21
62.0,319.85,1.1843079200592155,0.20242705179824397,0.0,0.0,0.0,0.006067629434007508,0.1558737912439746,0.012135479690246646,0.6234958271036893,2.2069902894108694e-07,3.080901790266232e-11,0.5729959992995222,0.06303423233685752,6.681533912220485e-08,0.0036567645762190498,0.36011102757420677,8.019744865741137e-09,1.6375168162921173e-06,5.310598858844353e-11,9.238735309560206e-07,1.919915457125498e-11,2.232504648171455e-08,0.00019894599976913625,2.776183732767946e-10,2.795108951454567e-07,2.1984440838012336e-12,8.738045207230577e-08,3.0884733843948524e-13,4.363755179753584e-09,3.3318318555731036e-13,9.58021443409914e-16,1.0372772326157368e-17,5.510975270914426e-11,5.581373380788057e-14,3.6408538613723615e-21,1.1953724255194264e-21
62.5,319.85,1.1843079200592157,0.20246335188797404,0.0,0.0,0.0,0.006158379656450805,0.15581207985511888,0.012316981375211793,0.623248985258151,2.2193534342111996e-07,3.1750059958626626e-11,0.57278265789019,0.06299828885043289,6.67640207718643e-08,0.003640268092858785,0.3603738727245419,7.981487985077838e-09,1.661389167936298e-06,5.3685863681535355e-11,9.337768108499683e-07,1.9401129216385176e-11,2.26549983234072e-08,0.00020184634479331355,2.7782414346206324e-10,2.8091638661539556e-07,2.196320658388518e-12,8.781990635981222e-08,3.103391454745977e-13,4.38396512579761e-09,3.432322109027044e-13,9.871113586172717e-16,1.0670987091063984e-17,5.670535433338372e-11,5.744108947399812e-14,3.746268094456689e-21,1.2220456468568596e-21
63.0,319.85,1.1843079200592155,0.20249947298392887,0.0,0.0,0.0,0.006248682394435831,0.1557506727637952,0.01249758808318602,0.6230033605784093,2.2316354383970384e-07,3.270089453259691e-11,0.5725721183248377,0.06296272179558181,6.671317888913988e-08,0.0036240414214305096,0.36063328583826254,7.943857234942836e-09,1.6851308533442723e-06,5.4264149469604715e-11,9.436493410629158e-07,1.9602401884437998e-11,2.298327714985938e-08,0.00020473081469380574,2.7802706491225896e-10,2.8231151567944735e-07,2.194215629902101e-12,8.825612063072958e-08,3.1181918253978057e-13,4.404004621374378e-09,3.533812092197639e-13,1.0164994139946289e-15,1.097217281636245e-17,5.831732369786152e-11,5.908561771796036e-14,3.852763670618035e-21,1.2488234958277683e-21
63.5,319.85,1.1843079200592155,0.20253541806142775,0.0,0.0,0.0,0.006338545086263985,0.15568956491181532,0.012677314690914317,0.6227589328321397,2.243837774575836e-07,3.366140460176702e-11,0.5723643114420695,0.06292752233387904,6.666280272392042e-08,0.0036080770797798424,0.36088935211623757,7.90683518693931e-09,1.708744161860189e-06,5.484086836826731e-11,9.53491541065713e-07,1.9802981933832425e-11,2.3309912644170188e-08,0.00020759968761141235,2.7822720789955496e-10,2.8369647394108245e-07,2.1921285964774864e-12,8.868915479397787e-08,3.132876674478013e-13,4.423876829872108e-09,3.6362890653324833e-13,1.046182054328668e-15,1.1276299037704583e-17,5.994550494408335e-11,6.074716707990895e-14,3.9603302929856596e-21,1.275704065925006e-21
64.0,319.85,1.1843079200592155,0.20257119001246982,0.0,0.0,0.0,0.006427974961929853,0.15562875138263482,0.012856175658534566,0.6225156823536119,2.2559618746040875e-07,3.46314761623321e-11,0.5721591705277747,0.06289268193268127,6.661288189112412e-08,0.0035923678727938857,0.3611421537274274,7.870405084175465e-09,1.7322313160365637e-06,5.5416042348189643e-11,9.633038219282108e-07,2.0002878534068257e-11,2.363493362069671e-08,0.00021045323357201133,2.7842464019426316e-10,2.8507144759889153e-07,2.1900591696823987e-12,8.91190670685218e-08,3.1474481185649633e-13,4.443584825110077e-09,3.739740629212116e-13,1.0761558193500392e-15,1.1583336038439952e-17,6.158974605113736e-11,6.242558985255059e-14,4.068957918220719e-21,1.3026855123658317e-21
64.5,319.85,1.1843079200592155,0.2026067916489525,0.0,0.0,0.0,0.006516979051177529,0.15556822739588871,0.013034185045673566,0.6222735900217835,2.2680091313969045e-07,3.561099811568849e-11,0.5719566311975193,0.06285819235070439,6.656340635376641e-08,0.0035769068787224606,0.3613917699542631,7.834550809092784e-09,1.7555944742905571e-06,5.5989692947565295e-11,9.73086586556948e-07,2.020210067111508e-11,2.3958368059656885e-08,0.00021329171480953497,2.78619427234323e-10,2.864366176853013e-07,2.188006973902357e-12,8.954591405800568e-08,3.1619082153972756e-13,4.463131595270586e-09,3.8441547119088463e-13,1.106417340045395e-15,1.1893254823349735e-17,6.324989870113104e-11,6.412074194979441e-14,4.178636747626161e-21,1.3297660495735184e-21
65.0,319.85,1.1843079200592155,0.20264222570573298,0.0,0.0,0.0,0.0066055641911509765,0.15550798830218507,0.013211356526752756,0.6220326372394884,2.279980900109112e-07,3.6599862160019795e-11,0.5717566312959712,0.06282404562555172,6.651436640815749e-08,0.003561687435910913,0.36163827731864906,7.79925685232053e-09,1.778835733456523e-06,5.6561841280235285e-11,9.82840229856319e-07,2.040065715119515e-11,2.4280243140363187e-08,0.00021611538607601584,2.788116321940301e-10,2.877921602304133e-07,2.1859716457989883e-12,8.996975080198563e-08,3.176258965753159e-13,4.482520045652724e-09,3.949519556255499e-13,1.1369633351674036e-15,1.2206027093413856e-17,6.492581814987899e-11,6.583248278047678e-14,4.289357218603787e-21,1.3569439485816176e-21
65.5,319.85,1.1843079200592157,0.20267749484354192,0.0,0.0,0.0,0.0066937370336783205,0.1554480295781513,0.01338770340555732,0.6217928059136232,2.291878499520803e-07,3.759796268714401e-11,0.571559110796875,0.06279023406137303,6.646575266932704e-08,0.0035467031304749967,0.3618817497063524,7.764508283727318e-09,1.8019571311971885e-06,5.713250804563097e-11,9.925651389206566e-07,2.059855660519122e-11,2.4600585272615026e-08,0.00021892449493453675,2.7900131609160056e-10,2.89138246448454e-07,2.1839528337783482e-12,9.039063083422585e-08,3.1905023155759923e-13,4.501753001769431e-09,4.0558237079059755e-13,1.167790607909198e-15,1.2521625221760727e-17,6.661736310365196e-11,6.756067512800245e-14,4.4011099965114705e-21,1.384217534669562e-21
66.0,319.85,1.1843079200592155,0.2027126016517577,0.0,0.0,0.0,0.0067815040522031566,0.15538834682171318,0.013563238629107327,0.6215540784362922,2.3037032132338253e-07,3.860519668420846e-11,0.5713640117108828,0.0627567502174548,6.641755605751486e-08,0.0035319477845882855,0.3621222584820298,7.7302907249301e-09,1.8249606483034661e-06,5.770171353759304e-11,1.0022616932060664e-06,2.0795807492618323e-11,2.4919420126626126e-08,0.0002217192820384812,2.791885378695476e-10,2.904750429009236e-07,2.1819501974974823e-12,9.080860623371225e-08,3.204640157839635e-13,4.520833212072534e-09,4.163056003988411e-13,1.1988960427438073e-15,1.2840022230637181e-17,6.832439560113411e-11,6.930518503505623e-14,4.513885966864728e-21,1.4115851850669342e-21
66.5,319.85,1.1843079200592157,0.2027475486510509,0.0,0.0,0.0,0.00686887154840446,0.1553289357476077,0.01373797480088125,0.621316437666805,2.3154562911640263e-07,3.962146364020352e-11,0.5711712779917825,0.06272358689669626,6.63697677846034e-08,0.0035174154456706725,0.3623598726050493,7.696590323893575e-09,1.8478482108619565e-06,5.826947765557995e-11,1.011930264743024e-06,2.0992418106425235e-11,2.523677266126699e-08,0.00022449998139515624,2.7937335452803927e-10,2.9180271169302266e-07,2.1799634073708876e-12,9.12237276860671e-08,3.218674334777698e-13,4.539763351187149e-09,4.271205562278619e-13,1.2302766024081535e-15,1.3161191769495601e-17,7.00467809011206e-11,7.106588169393316e-14,4.6276762279173224e-21,1.4390453269216093e-21
67.0,319.85,1.184307920059216,0.20278233829590359,0.0,0.0,0.0,0.006955845658485905,0.15526979218309228,0.013911924193410643,0.6210798669145657,2.3271389503724167e-07,4.064666545659881e-11,0.5709808554588747,0.06269073713592076,6.632237934255994e-08,0.0035031003757663966,0.3625946587271741,7.663393730036222e-09,1.8706216923520674e-06,5.883581991130431e-11,1.021571218268915e-06,2.1188396576120732e-11,2.5552667151351133e-08,0.0002272668206203234,2.795558211526184e-10,2.9312141059191975e-07,2.1779921441457396e-12,9.16360445205326e-08,3.23260663924774e-13,4.55854602192081e-09,4.380261770945929e-13,1.2619293250468474e-15,1.3485108093864935e-17,7.178438737418837e-11,7.284263734070628e-14,4.742472083504464e-21,1.466596435120868e-21
67.5,319.85,1.1843079200592155,0.20281697297701196,0.0,0.0,0.0,0.0070424323591820204,0.1552109120638581,0.014085098760295262,0.6208443499227344,2.338752376328553e-07,4.16807063621962e-11,0.5707926917146762,0.06265819419573031,6.627538249146305e-08,0.0034889970418358223,0.3628266812944775,7.630688071441901e-09,1.8932829156159284e-06,5.940075943864765e-11,1.0311849114168907e-06,2.138375087205447e-11,2.5867127213268894e-08,0.00023002002117747083,2.7973599101761887e-10,2.9443129319437813e-07,2.176036098465455e-12,9.20456047623798e-08,3.2464388166372913e-13,4.577183758033868e-09,4.490214278731019e-13,1.293851321475695e-15,1.3811746045229785e-17,7.353708639954631e-11,7.463532715446534e-14,4.858265036228145e-21,1.494237030412384e-21
68.0,319.85,1.1843079200592157,0.20285145502358265,0.0,0.0,0.0,0.007128637473522348,0.1551522914301522,0.014257510147683566,0.6206098708525635,2.3502977245474764e-07,4.27234928322736e-11,0.5706067360591378,0.06262595155002584,6.62287692472437e-08,0.0034751001068712814,0.36305600265225174,7.598460933973186e-09,1.915833654710417e-06,5.99643150064017e-11,1.0407716949530492e-06,2.157848881068376e-11,2.6180175829168622e-08,0.00023275979860361656,2.799139157540405e-10,2.9573250913678667e-07,2.1740949704260855e-12,9.245245519857783e-08,3.2601725672343503e-13,4.59567902766062e-09,4.601052985561733e-13,1.326039772567011e-15,1.4141081031944942e-17,7.530475226722745e-11,7.644382916181106e-14,4.975046780995511e-21,1.5219656778216338e-21
68.5,319.85,1.1843079200592157,0.20288578670551638,0.0,0.0,0.0,0.007214466676253884,0.15509392642302516,0.01442916970519198,0.6203764142686257,2.3617761202866485e-07,4.3774933510436915e-11,0.5704229394425673,0.06259400287983619,6.618253187400945e-08,0.0034614044202032515,0.3632826831077241,7.566700338659738e-09,1.938275636781316e-06,6.052650501742097e-11,1.0503319127773095e-06,2.1772618054931557e-11,2.6491835371267098e-08,0.00023548636273579594,2.8008964520165467e-10,2.9702520407849e-07,2.1721684692849267e-12,9.285664137259036e-08,3.273809546096335e-13,4.614034233198472e-09,4.712768033772178e-13,1.358491926804328e-15,1.447308901040427e-17,7.708726208145573e-11,7.826802414236113e-14,5.0928091986345655e-21,1.5497809843107853e-21
69.0,319.85,1.1843079200592157,0.20291997023550126,0.0,0.0,0.0,0.007299925499095716,0.15503581328079633,0.014600088496370593,0.6201439651245351,2.3731886608232763e-07,4.483493913486805e-11,0.570241254373936,0.06256234206228876,6.613666287131692e-08,0.0034479050101058457,0.3635067810399735,7.535394724248471e-09,1.960610543699456e-06,6.108734752599607e-11,1.0598659022398912e-06,2.1966146121072934e-11,2.6802127623178473e-08,0.0002381999179105343,2.8026322768999447e-10,2.983095199845712e-07,2.17025631300556e-12,9.325820767278494e-08,3.287351366218044e-13,4.632251715847724e-09,4.825349799450718e-13,1.3912050978704103e-15,1.4807746467627686e-17,7.888449567141359e-11,8.010779554162548e-14,5.211544349999157e-21,1.5776815976836108e-21
69.5,319.85,1.1843079200592157,0.2029540077710095,0.0,0.0,0.0,0.007385019335729355,0.15497794833565676,0.014770277308687333,0.619912508749372,2.3845364158941496e-07,4.590342246749322e-11,0.5700616348657326,0.06253096316363882,6.609115496576823e-08,0.0034345970755864704,0.3637283529700585,7.504532928005912e-09,1.982840013725035e-06,6.164686024254477e-11,1.069373994237109e-06,2.2159080381034374e-11,2.7111073801598587e-08,0.00024090066316603825,2.804347100190362e-10,2.995855951939011e-07,2.168358227945845e-12,9.3657197353714e-08,3.3007995993297404e-13,4.650333756804533e-09,4.938788884393113e-13,1.4241766624058441e-15,1.5145030404222486e-17,8.069633550385056e-11,8.196302938559607e-14,5.33124447019532e-21,1.6056662047844338e-21
70.0,319.85,1.1843079200592157,0.20298790141620576,0.0,0.0,0.0,0.007469753446566067,0.15492032801042174,0.014939746663069868,0.6196820308347134,2.395820428563146e-07,4.6980298226217257e-11,0.569884036373375,0.062499860431745116,6.604600110207458e-08,0.003421475978920745,0.3639474536363897,7.474104168228734e-09,2.004965643069738e-06,6.220506054132665e-11,1.0788565133591844e-06,2.235142806576131e-11,2.7418694576622613e-08,0.0002435887924318178,2.8060413751408287e-10,3.008535645362133e-07,2.166473948530932e-12,9.405365257272176e-08,3.3141557772339315e-13,4.668282579211303e-09,5.053076108349807e-13,1.4574040578487844e-15,1.5484918318094053e-17,8.252266659953634e-11,8.383361419909779e-14,5.4519019630617106e-21,1.6337335299699717e-21
70.5,319.85,1.184307920059216,0.20302165322377283,0.0,0.0,0.0,0.007554132963313986,0.15486294881542934,0.015108506823034246,0.6194525174222124,2.4070417162393746e-07,4.806548302020648e-11,0.5697084157343271,0.062469028288551685,6.600119443417109e-08,0.0034085372387052805,0.36416413606991277,7.444098027956052e-09,2.026988987376761e-06,6.276196546927026e-11,1.0883137780568215e-06,2.254319626896264e-11,2.7725010091019485e-08,0.0002462644947086275,2.807715541081843e-10,3.021135594659187e-07,2.1646032169287837e-12,9.444761443178217e-08,3.327421393324358e-13,4.686100350360927e-09,5.168202501600107e-13,1.4908847803655751e-15,1.5827388188874155e-17,8.436337645340206e-11,8.571944092775212e-14,5.573509395893741e-21,1.6618823337423633e-21
71.00000000000001,319.85,1.1843079200592155,0.2030552651966577,0.0,0.0,0.0,0.007638162893339379,0.15480580734556992,0.015276567803413839,0.6192239548917331,2.41820127138112e-07,4.915889528785353e-11,0.5695347311150831,0.062438461323471806,6.595672831732564e-08,0.003395776523083407,0.36437845166032956,7.41450443911416e-09,2.048911563151514e-06,6.331759175271357e-11,1.097746100771126e-06,2.273439195008585e-11,2.803003997884714e-08,0.00024892795424217006,2.809370023760111e-10,3.033657081586985e-07,2.1627457827602343e-12,9.483912300770419e-08,3.340597903693132e-13,4.7037891833176994e-09,5.284159297884437e-13,1.5246163828813491e-15,1.6172418462914672e-17,8.62183549575615e-11,8.7620402862735e-14,5.696059494357932e-21,1.6901114113187452e-21
71.50000000000001,319.85,1.1843079200592155,0.2030887392897426,0.0,0.0,0.0,0.007721848123848587,0.1547489002774466,0.015443939378717398,0.6189963299499782,2.429300062440234e-07,5.0260455237485054e-11,0.5693629419559583,0.06240815428656625,6.591259630007417e-08,0.0033831896435037433,0.3645904502242046,7.385313667888355e-09,2.070734849112555e-06,6.387195580581573e-11,1.1071537880920344e-06,2.2925021937872126e-11,2.8333803383042057e-08,0.0002515793506873198,2.811005236097604e-10,3.0461013563534823e-07,2.1609014028044806e-12,9.522821739085092e-08,3.35368672853597e-13,4.721351138955733e-09,5.400937927612718e-13,1.5585964731872132e-15,1.6519988038941436e-17,8.808749432772726e-11,8.95363955688619e-14,5.8195451376305106e-21,1.7184195913952224e-21
72.00000000000001,319.85,1.1843079200592155,0.2031220774114457,0.0,0.0,0.0,0.00780519342588975,0.1546922243666568,0.015610631091130273,0.6187696296196038,2.4403390345972884e-07,5.1370084790544237e-11,0.569193008921615,0.06237810208238502,6.58687921168893e-08,0.003370772548678521,0.36480018006648457,7.356516300580747e-09,2.092460287493726e-06,6.44250737376039e-11,1.1165371408926282e-06,2.311509293340244e-11,2.8636318972376477e-08,0.00025421885926638435,2.8126215786342843e-10,3.0584696386066896e-07,2.1590698407301907e-12,9.56149357160624e-08,3.3666892532809415e-13,4.738788227605162e-09,5.518530011389955e-13,1.5928227121359908e-15,1.68700762542506e-17,8.997068903239918e-11,9.146731681537314e-14,5.9439593537192526e-21,1.7468057348882085e-21
72.5,319.85,1.184307920059215,0.20315528142525233,0.0,0.0,0.0,0.00788820345817101,0.15463577644517834,0.015776652258170543,0.6185438412288291,2.4513191102481057e-07,5.2487707526945566e-11,0.5690248938577589,0.06234829976451933,6.582530968164203e-08,0.003358521318698725,0.3650076880349734,7.328103229858682e-09,2.1140892853033375e-06,6.497696135738399e-11,1.1258964544347157e-06,2.3304611512540397e-11,2.8937604957817217e-08,0.0002568466509217275,2.8142194395963563e-10,3.070763118129562e-07,2.1572508668538248e-12,9.599931518438364e-08,3.3796068293919747e-13,4.756102410238082e-09,5.636927353834924e-13,1.6272928119197143e-15,1.7222662871368903e-17,9.186783572440959e-11,9.341306650899962e-14,6.0692953149409735e-21,1.7752687336174784e-21
73.0,319.85,1.1843079200592155,0.20318835315118414,0.0,0.0,0.0,0.007970882770744776,0.15457955341888055,0.015942011980038293,0.6183189524014199,2.462241190169272e-07,5.3613248633030024e-11,0.568858559737702,0.06231874252907042,6.578214307994755e-08,0.0033464321599203225,0.3652130195852801,7.300065642745597e-09,2.135623215485596e-06,6.552763418465761e-11,1.1352320185520404e-06,2.3493584129971925e-11,2.9237679107662553e-08,0.0002594628924572196,2.8157991960885894e-10,3.082982956316035e-07,2.155444257862183e-12,9.638139210921431e-08,3.3924407760304995e-13,4.7732956008607525e-09,5.756121937579027e-13,1.6620045343965107e-15,1.7577728065397716e-17,9.377883317601075e-11,9.537354663052608e-14,6.195546333633058e-21,1.8038075094001243e-21
73.5,319.85,1.1843079200592157,0.20322129436720954,0.0,0.0,0.0,0.008053235808541587,0.15452355226514106,0.0161067191466617,0.6180949510470839,2.473106154242336e-07,5.474663485169515e-11,0.5686939706184337,0.06228942570919016,6.57392865626896e-08,0.0033345013998305425,0.36541621883519243,7.27239500860618e-09,2.1570634180577458e-06,6.607710745616815e-11,1.144544117783319e-06,2.368201712219713e-11,2.953655876238181e-08,0.0002620677466767483,2.8173612145881566e-10,3.0951302871293926e-07,2.1536497965753734e-12,9.67612019462717e-08,3.4051923811452887e-13,4.790369668097707e-09,5.876105917584111e-13,1.696955689507025e-15,1.7935252411818598e-17,9.570358221632081e-11,9.734866117365076e-14,6.322705858020731e-21,1.8324210130010617e-21
74.0,319.85,1.1843079200592157,0.20325410681058861,0.0,0.0,0.0,0.008135266914708655,0.154467770030528,0.016270782444427534,0.6178718253523733,2.4839148612256107e-07,5.5887794433863236e-11,0.568531091614631,0.06226034477161953,6.569673454165484e-08,0.0033227254815432323,0.36561732859950363,7.245083066347214e-09,2.1784112012564156e-06,6.662539612673283e-11,1.1538330313973823e-06,2.3869916708284425e-11,2.983426084947143e-08,0.0002646613725226137,2.818905849930966e-10,3.1072062169532294e-07,2.151867271779498e-12,9.713877928894002e-08,3.417862901343155e-13,4.807326435058223e-09,5.996871615788769e-13,1.7321441337831361e-15,1.8295216874498637e-17,9.764198566972663e-11,9.933831608471342e-14,6.450767468147735e-21,1.8611082226361288e-21
